Date,Store,Category,Units_Sold,Revenue
2023-10-25,Store_E,Accessories,196,5098.51
2023-10-26,Store_A,T-Shirts,224,15238.56
2023-10-26,Store_A,Jeans,213,11223.87
2023-10-26,Store_A,Jackets,184,16486.97
2023-10-26,Store_A,Dresses,207,18424.41
2023-10-26,Store_A,Shoes,201,9776.11
2023-10-26,Store_A,Accessories,198,4658.45
2023-10-26,Store_B,T-Shirts,183,15036.97
2023-10-26,Store_B,Jeans,217,13536.68
2023-10-26,Store_B,Jackets,217,13861.62
2023-10-26,Store_B,Dresses,193,3660.8
2023-10-26,Store_B,Shoes,194,8092.44
2023-10-26,Store_B,Accessories,199,15802.26
2023-10-26,Store_C,T-Shirts,191,5333.38
2023-10-26,Store_C,Jeans,215,13320.46
2023-10-26,Store_C,Jackets,201,5560.89
2023-10-26,Store_C,Dresses,187,7580.74
2023-10-26,Store_C,Shoes,190,2112.54
2023-10-26,Store_C,Accessories,199,18227.34
2023-10-26,Store_D,T-Shirts,240,6613.8
2023-10-26,Store_D,Jeans,196,4616.69
2023-10-26,Store_D,Jackets,197,18354.81
2023-10-26,Store_D,Dresses,187,6522.7
2023-10-26,Store_D,Shoes,202,7696.77
2023-10-26,Store_D,Accessories,196,13650.48
2023-10-26,Store_E,T-Shirts,201,3283.03
2023-10-26,Store_E,Jeans,220,5892.32
2023-10-26,Store_E,Jackets,198,13386.4
2023-10-26,Store_E,Dresses,200,19407.14
2023-10-26,Store_E,Shoes,207,13423.27
2023-10-26,Store_E,Accessories,190,11492.26
2023-10-27,Store_A,T-Shirts,198,17296.54
2023-10-27,Store_A,Jeans,200,9512.55
2023-10-27,Store_A,Jackets,210,6169.39
2023-10-27,Store_A,Dresses,222,14422.77
2023-10-27,Store_A,Shoes,189,10924.21
2023-10-27,Store_A,Accessories,206,13940.49
2023-10-27,Store_B,T-Shirts,212,17182.33
2023-10-27,Store_B,Jeans,181,7703.97
2023-10-27,Store_B,Jackets,192,6566.74
2023-10-27,Store_B,Dresses,211,8159.79
2023-10-27,Store_B,Shoes,223,11668.74
2023-10-27,Store_B,Accessories,211,15414.27
2023-10-27,Store_C,T-Shirts,172,11186.12
2023-10-27,Store_C,Jeans,183,11200.32
2023-10-27,Store_C,Jackets,183,15414.23
2023-10-27,Store_C,Dresses,207,11276.67
2023-10-27,Store_C,Shoes,209,13289.82
2023-10-27,Store_C,Accessories,205,4423.49
2023-10-27,Store_D,T-Shirts,184,14278.3
2023-10-27,Store_D,Jeans,214,20051.51
2023-10-27,Store_D,Jackets,200,4553.45
2023-10-27,Store_D,Dresses,199,3582.65
2023-10-27,Store_D,Shoes,220,19148.33
2023-10-27,Store_D,Accessories,181,15732.54
2023-10-27,Store_E,T-Shirts,203,8437.6
2023-10-27,Store_E,Jeans,231,20833.88
2023-10-27,Store_E,Jackets,190,2745.21
2023-10-27,Store_E,Dresses,189,18530.26
2023-10-27,Store_E,Shoes,187,6886.18
2023-10-27,Store_E,Accessories,194,14288.19
2023-10-28,Store_A,T-Shirts,209,11453.83
2023-10-28,Store_A,Jeans,210,10364.55
2023-10-28,Store_A,Jackets,195,8244.95
2023-10-28,Store_A,Dresses,199,19597.92
2023-10-28,Store_A,Shoes,200,6568.26
2023-10-28,Store_A,Accessories,212,15955.68
2023-10-28,Store_B,T-Shirts,191,18338.82
2023-10-28,Store_B,Jeans,188,10488.94
2023-10-28,Store_B,Jackets,201,19584.34
2023-10-28,Store_B,Dresses,192,6324.76
2023-10-28,Store_B,Shoes,196,4693.48
2023-10-28,Store_B,Accessories,200,14687.41
2023-10-28,Store_C,T-Shirts,197,18900.19
2023-10-28,Store_C,Jeans,193,7774.54
2023-10-28,Store_C,Jackets,208,5504.66
2023-10-28,Store_C,Dresses,190,16855.35
2023-10-28,Store_C,Shoes,182,8838.5
2023-10-28,Store_C,Accessories,219,20064.45
2023-10-28,Store_D,T-Shirts,191,7728.28
2023-10-28,Store_D,Jeans,174,4598.12
2023-10-28,Store_D,Jackets,187,2882.99
2023-10-28,Store_D,Dresses,193,3941.25
2023-10-28,Store_D,Shoes,197,7673.67
2023-10-28,Store_D,Accessories,190,8601.81
2023-10-28,Store_E,T-Shirts,181,16641.94
2023-10-28,Store_E,Jeans,199,14236.34
2023-10-28,Store_E,Jackets,228,2732.31
2023-10-28,Store_E,Dresses,205,9274.61
2023-10-28,Store_E,Shoes,195,15040.22
2023-10-28,Store_E,Accessories,179,13505.85
2023-10-29,Store_A,T-Shirts,205,2952.84
2023-10-29,Store_A,Jeans,211,4050.53
2023-10-29,Store_A,Jackets,197,13191.89
2023-10-29,Store_A,Dresses,203,16305.06
2023-10-29,Store_A,Shoes,226,16924.12
2023-10-29,Store_A,Accessories,168,3265.44
2023-10-29,Store_B,T-Shirts,217,2825.8
2023-10-29,Store_B,Jeans,210,12370.29
2023-10-29,Store_B,Jackets,203,9316.22
2023-10-29,Store_B,Dresses,197,17743.42
2023-10-29,Store_B,Shoes,205,14312.15
2023-10-29,Store_B,Accessories,176,8123.83
2023-10-29,Store_C,T-Shirts,198,11342.95
2023-10-29,Store_C,Jeans,208,5841.62
2023-10-29,Store_C,Jackets,215,12132.64
2023-10-29,Store_C,Dresses,164,5842.71
2023-10-29,Store_C,Shoes,200,19788.68
2023-10-29,Store_C,Accessories,172,12129.51
2023-10-29,Store_D,T-Shirts,193,17621.18
2023-10-29,Store_D,Jeans,168,2644.38
2023-10-29,Store_D,Jackets,199,11944.11
2023-10-29,Store_D,Dresses,194,10922.89
2023-10-29,Store_D,Shoes,198,2092.23
2023-10-29,Store_D,Accessories,204,13218.26
2023-10-29,Store_E,T-Shirts,193,14767.31
2023-10-29,Store_E,Jeans,209,20577.73
2023-10-29,Store_E,Jackets,180,7369.12
2023-10-29,Store_E,Dresses,201,6998.48
2023-10-29,Store_E,Shoes,213,17808.69
2023-10-29,Store_E,Accessories,185,13805.96
2023-10-30,Store_A,T-Shirts,212,9854.55
2023-10-30,Store_A,Jeans,189,12987.35
2023-10-30,Store_A,Jackets,190,11062.11
2023-10-30,Store_A,Dresses,197,4523.1
2023-10-30,Store_A,Shoes,164,15998.87
2023-10-30,Store_A,Accessories,174,14137.07
2023-10-30,Store_B,T-Shirts,217,14669.1
2023-10-30,Store_B,Jeans,220,12918.58
2023-10-30,Store_B,Jackets,214,8997.53
2023-10-30,Store_B,Dresses,227,7220.77
2023-10-30,Store_B,Shoes,200,6862.49
2023-10-30,Store_B,Accessories,196,14336.13
2023-10-30,Store_C,T-Shirts,210,16036.48
2023-10-30,Store_C,Jeans,206,12935.08
2023-10-30,Store_C,Jackets,194,2931.02
2023-10-30,Store_C,Dresses,199,14620.2
2023-10-30,Store_C,Shoes,196,8322.61
2023-10-30,Store_C,Accessories,182,1850.97
2023-10-30,Store_D,T-Shirts,197,15486.69
2023-10-30,Store_D,Jeans,189,7149.86
2023-10-30,Store_D,Jackets,207,15012.63
2023-10-30,Store_D,Dresses,199,6248.01
2023-10-30,Store_D,Shoes,195,18668.55
2023-10-30,Store_D,Accessories,163,15656.22
2023-10-30,Store_E,T-Shirts,208,17417.11
2023-10-30,Store_E,Jeans,224,20178.6
2023-10-30,Store_E,Jackets,216,14510.51
2023-10-30,Store_E,Dresses,200,19192.68
2023-10-30,Store_E,Shoes,194,5643.51
2023-10-30,Store_E,Accessories,197,3514.22
2023-10-31,Store_A,T-Shirts,219,18026.13
2023-10-31,Store_A,Jeans,219,19029.09
2023-10-31,Store_A,Jackets,208,18519.98
2023-10-31,Store_A,Dresses,205,14592.82
2023-10-31,Store_A,Shoes,201,10563.35
2023-10-31,Store_A,Accessories,179,12791.4
2023-10-31,Store_B,T-Shirts,209,11726.38
2023-10-31,Store_B,Jeans,209,10907.57
2023-10-31,Store_B,Jackets,208,20202.03
2023-10-31,Store_B,Dresses,218,5648.07
2023-10-31,Store_B,Shoes,207,20612.98
2023-10-31,Store_B,Accessories,199,2846.22
2023-10-31,Store_C,T-Shirts,197,3828.83
2023-10-31,Store_C,Jeans,192,1973.79
2023-10-31,Store_C,Jackets,207,8946.22
2023-10-31,Store_C,Dresses,197,11864.02
2023-10-31,Store_C,Shoes,212,19623.78
2023-10-31,Store_C,Accessories,200,16147.59
2023-10-31,Store_D,T-Shirts,202,15690.73
2023-10-31,Store_D,Jeans,190,3548.86
2023-10-31,Store_D,Jackets,206,6468.55
2023-10-31,Store_D,Dresses,183,14345.81
2023-10-31,Store_D,Shoes,200,6456.08
2023-10-31,Store_D,Accessories,185,16263.54
2023-10-31,Store_E,T-Shirts,234,4448.23
2023-10-31,Store_E,Jeans,194,12364.36
2023-10-31,Store_E,Jackets,216,6580.61
2023-10-31,Store_E,Dresses,186,2350.54
2023-10-31,Store_E,Shoes,200,2822.04
2023-10-31,Store_E,Accessories,199,3793.96
2023-11-01,Store_A,T-Shirts,204,8953.16
2023-11-01,Store_A,Jeans,200,12966.0
2023-11-01,Store_A,Jackets,195,11053.97
2023-11-01,Store_A,Dresses,240,22155.56
2023-11-01,Store_A,Shoes,189,3617.85
2023-11-01,Store_A,Accessories,215,8037.1
2023-11-01,Store_B,T-Shirts,207,12983.0
2023-11-01,Store_B,Jeans,199,7644.56
2023-11-01,Store_B,Jackets,196,8965.45
2023-11-01,Store_B,Dresses,210,3083.69
2023-11-01,Store_B,Shoes,202,2927.02
2023-11-01,Store_B,Accessories,207,4726.69
2023-11-01,Store_C,T-Shirts,201,13588.94
2023-11-01,Store_C,Jeans,207,3823.12
2023-11-01,Store_C,Jackets,213,13712.45
2023-11-01,Store_C,Dresses,204,6233.53
2023-11-01,Store_C,Shoes,196,3214.89
2023-11-01,Store_C,Accessories,222,3140.92
2023-11-01,Store_D,T-Shirts,192,2606.25
2023-11-01,Store_D,Jeans,212,3806.9
2023-11-01,Store_D,Jackets,177,4465.64
2023-11-01,Store_D,Dresses,203,17313.58
2023-11-01,Store_D,Shoes,186,11107.47
2023-11-01,Store_D,Accessories,219,14419.31
2023-11-01,Store_E,T-Shirts,201,16036.53
2023-11-01,Store_E,Jeans,196,2074.5
2023-11-01,Store_E,Jackets,216,13212.67
2023-11-01,Store_E,Dresses,195,12660.23
2023-11-01,Store_E,Shoes,186,11998.97
2023-11-01,Store_E,Accessories,207,17713.56
2023-11-02,Store_A,T-Shirts,200,12178.27
2023-11-02,Store_A,Jeans,219,6545.61
2023-11-02,Store_A,Jackets,202,5288.32
2023-11-02,Store_A,Dresses,188,10749.6
2023-11-02,Store_A,Shoes,205,9185.23
2023-11-02,Store_A,Accessories,198,5448.91
2023-11-02,Store_B,T-Shirts,173,5031.66
2023-11-02,Store_B,Jeans,208,14669.43
2023-11-02,Store_B,Jackets,197,5523.44
2023-11-02,Store_B,Dresses,173,16017.17
2023-11-02,Store_B,Shoes,187,7581.55
2023-11-02,Store_B,Accessories,178,10141.51
2023-11-02,Store_C,T-Shirts,216,14703.67
2023-11-02,Store_C,Jeans,193,9072.98
2023-11-02,Store_C,Jackets,198,13214.91
2023-11-02,Store_C,Dresses,190,9642.34
2023-11-02,Store_C,Shoes,210,14643.99
2023-11-02,Store_C,Accessories,195,5264.41
2023-11-02,Store_D,T-Shirts,211,7252.62
2023-11-02,Store_D,Jeans,208,13687.58
2023-11-02,Store_D,Jackets,207,20438.78
2023-11-02,Store_D,Dresses,198,6171.38
2023-11-02,Store_D,Shoes,184,10899.13
2023-11-02,Store_D,Accessories,192,18131.41
2023-11-02,Store_E,T-Shirts,214,15703.72
2023-11-02,Store_E,Jeans,203,8277.63
2023-11-02,Store_E,Jackets,204,12133.03
2023-11-02,Store_E,Dresses,196,16789.26
2023-11-02,Store_E,Shoes,181,8182.23
2023-11-02,Store_E,Accessories,196,4124.79
2023-11-03,Store_A,T-Shirts,200,7582.31
2023-11-03,Store_A,Jeans,176,10008.13
2023-11-03,Store_A,Jackets,210,8691.82
2023-11-03,Store_A,Dresses,188,9847.97
2023-11-03,Store_A,Shoes,201,8336.42
2023-11-03,Store_A,Accessories,191,10304.07
2023-11-03,Store_B,T-Shirts,212,8150.6
2023-11-03,Store_B,Jeans,191,8837.61
2023-11-03,Store_B,Jackets,190,17404.79
2023-11-03,Store_B,Dresses,212,13356.8
2023-11-03,Store_B,Shoes,193,13196.75
2023-11-03,Store_B,Accessories,220,10359.49
2023-11-03,Store_C,T-Shirts,175,7827.11
2023-11-03,Store_C,Jeans,200,18522.59
2023-11-03,Store_C,Jackets,200,4311.51
2023-11-03,Store_C,Dresses,203,4877.37
2023-11-03,Store_C,Shoes,189,10756.55
2023-11-03,Store_C,Accessories,221,8271.13
2023-11-03,Store_D,T-Shirts,189,5562.59
2023-11-03,Store_D,Jeans,221,4437.27
2023-11-03,Store_D,Jackets,187,16463.23
2023-11-03,Store_D,Dresses,181,13234.08
2023-11-03,Store_D,Shoes,209,20207.34
2023-11-03,Store_D,Accessories,194,12684.37
2023-11-03,Store_E,T-Shirts,214,10042.51
2023-11-03,Store_E,Jeans,197,14959.83
2023-11-03,Store_E,Jackets,212,15750.36
2023-11-03,Store_E,Dresses,204,13858.36
2023-11-03,Store_E,Shoes,183,13860.77
2023-11-03,Store_E,Accessories,209,3321.52
2023-11-04,Store_A,T-Shirts,199,4360.49
2023-11-04,Store_A,Jeans,200,8494.12
2023-11-04,Store_A,Jackets,204,11577.09
2023-11-04,Store_A,Dresses,188,12616.54
2023-11-04,Store_A,Shoes,208,19685.78
2023-11-04,Store_A,Accessories,205,20040.04
2023-11-04,Store_B,T-Shirts,203,8830.68
2023-11-04,Store_B,Jeans,198,17400.41
2023-11-04,Store_B,Jackets,204,12660.04
2023-11-04,Store_B,Dresses,187,7519.36
2023-11-04,Store_B,Shoes,201,18441.41
2023-11-04,Store_B,Accessories,213,5063.09
2023-11-04,Store_C,T-Shirts,218,5081.53
2023-11-04,Store_C,Jeans,204,16267.57
2023-11-04,Store_C,Jackets,214,15876.66
2023-11-04,Store_C,Dresses,207,14823.43
2023-11-04,Store_C,Shoes,199,14685.32
2023-11-04,Store_C,Accessories,195,5993.16
2023-11-04,Store_D,T-Shirts,199,13250.24
2023-11-04,Store_D,Jeans,202,5777.08
2023-11-04,Store_D,Jackets,200,2393.18
2023-11-04,Store_D,Dresses,184,14904.96
2023-11-04,Store_D,Shoes,199,11693.47
2023-11-04,Store_D,Accessories,212,3362.34
2023-11-04,Store_E,T-Shirts,223,6677.52
2023-11-04,Store_E,Jeans,188,13739.75
2023-11-04,Store_E,Jackets,177,13668.67
2023-11-04,Store_E,Dresses,177,14719.01
2023-11-04,Store_E,Shoes,218,18869.1
2023-11-04,Store_E,Accessories,202,10858.85
2023-11-05,Store_A,T-Shirts,200,4530.82
2023-11-05,Store_A,Jeans,206,5017.47
2023-11-05,Store_A,Jackets,195,7415.06
2023-11-05,Store_A,Dresses,219,18814.15
2023-11-05,Store_A,Shoes,183,2319.09
2023-11-05,Store_A,Accessories,196,13269.94
2023-11-05,Store_B,T-Shirts,212,18091.72
2023-11-05,Store_B,Jeans,202,15202.97
2023-11-05,Store_B,Jackets,182,15354.85
2023-11-05,Store_B,Dresses,160,9093.9
2023-11-05,Store_B,Shoes,171,14628.16
2023-11-05,Store_B,Accessories,179,3710.96
2023-11-05,Store_C,T-Shirts,202,16861.0
2023-11-05,Store_C,Jeans,203,7649.08
2023-11-05,Store_C,Jackets,200,10950.77
2023-11-05,Store_C,Dresses,208,3328.16
2023-11-05,Store_C,Shoes,195,16397.14
2023-11-05,Store_C,Accessories,216,3702.97
2023-11-05,Store_D,T-Shirts,214,11929.25
2023-11-05,Store_D,Jeans,181,11418.93
2023-11-05,Store_D,Jackets,209,6866.69
2023-11-05,Store_D,Dresses,205,2495.59
2023-11-05,Store_D,Shoes,205,17793.57
2023-11-05,Store_D,Accessories,206,18662.61
2023-11-05,Store_E,T-Shirts,207,10780.95
2023-11-05,Store_E,Jeans,207,7348.84
2023-11-05,Store_E,Jackets,210,4881.14
2023-11-05,Store_E,Dresses,183,8601.63
2023-11-05,Store_E,Shoes,182,16523.12
2023-11-05,Store_E,Accessories,186,9663.43
2023-11-06,Store_A,T-Shirts,176,10082.83
2023-11-06,Store_A,Jeans,208,18226.15
2023-11-06,Store_A,Jackets,202,12556.48
2023-11-06,Store_A,Dresses,205,14360.23
2023-11-06,Store_A,Shoes,185,17335.63
2023-11-06,Store_A,Accessories,200,14031.54
2023-11-06,Store_B,T-Shirts,188,16632.59
2023-11-06,Store_B,Jeans,197,17120.15
2023-11-06,Store_B,Jackets,203,7880.45
2023-11-06,Store_B,Dresses,189,8878.74
2023-11-06,Store_B,Shoes,196,2521.72
2023-11-06,Store_B,Accessories,182,15516.25
2023-11-06,Store_C,T-Shirts,229,9318.76
2023-11-06,Store_C,Jeans,180,14459.74
2023-11-06,Store_C,Jackets,205,16855.5
2023-11-06,Store_C,Dresses,177,15988.37
2023-11-06,Store_C,Shoes,206,13984.23
2023-11-06,Store_C,Accessories,215,18754.84
2023-11-06,Store_D,T-Shirts,190,2953.39
2023-11-06,Store_D,Jeans,178,11315.35
2023-11-06,Store_D,Jackets,206,5896.32
2023-11-06,Store_D,Dresses,218,18380.84
2023-11-06,Store_D,Shoes,209,10028.56
2023-11-06,Store_D,Accessories,189,3154.13
2023-11-06,Store_E,T-Shirts,176,2050.96
2023-11-06,Store_E,Jeans,223,9881.02
2023-11-06,Store_E,Jackets,193,3550.32
2023-11-06,Store_E,Dresses,204,8411.59
2023-11-06,Store_E,Shoes,193,17205.34
2023-11-06,Store_E,Accessories,199,16032.1
2023-11-07,Store_A,T-Shirts,192,5038.91
2023-11-07,Store_A,Jeans,209,15048.41
2023-11-07,Store_A,Jackets,199,12753.26
2023-11-07,Store_A,Dresses,208,19588.52
2023-11-07,Store_A,Shoes,188,14332.79
2023-11-07,Store_A,Accessories,206,4265.76
2023-11-07,Store_B,T-Shirts,215,17040.57
2023-11-07,Store_B,Jeans,174,12539.17
2023-11-07,Store_B,Jackets,200,18913.08
2023-11-07,Store_B,Dresses,188,14960.1
2023-11-07,Store_B,Shoes,199,3586.25
2023-11-07,Store_B,Accessories,188,9833.46
2023-11-07,Store_C,T-Shirts,195,6179.58
2023-11-07,Store_C,Jeans,210,2176.35
2023-11-07,Store_C,Jackets,206,9093.39
2023-11-07,Store_C,Dresses,200,8261.81
2023-11-07,Store_C,Shoes,208,19745.99
2023-11-07,Store_C,Accessories,231,6924.52
2023-11-07,Store_D,T-Shirts,168,11346.03
2023-11-07,Store_D,Jeans,187,17262.04
2023-11-07,Store_D,Jackets,194,17959.14
2023-11-07,Store_D,Dresses,200,17601.45
2023-11-07,Store_D,Shoes,178,7233.92
2023-11-07,Store_D,Accessories,192,7119.95
2023-11-07,Store_E,T-Shirts,195,11074.93
2023-11-07,Store_E,Jeans,180,14733.51
2023-11-07,Store_E,Jackets,192,3155.53
2023-11-07,Store_E,Dresses,187,14176.79
2023-11-07,Store_E,Shoes,178,10537.58
2023-11-07,Store_E,Accessories,205,19631.58
2023-11-08,Store_A,T-Shirts,210,16515.82
2023-11-08,Store_A,Jeans,207,20638.21
2023-11-08,Store_A,Jackets,206,10454.15
2023-11-08,Store_A,Dresses,188,14290.21
2023-11-08,Store_A,Shoes,189,5474.33
2023-11-08,Store_A,Accessories,217,18529.4
2023-11-08,Store_B,T-Shirts,197,14339.09
2023-11-08,Store_B,Jeans,194,14869.4
2023-11-08,Store_B,Jackets,197,11837.49
2023-11-08,Store_B,Dresses,204,15695.21
2023-11-08,Store_B,Shoes,189,11757.7
2023-11-08,Store_B,Accessories,181,3099.84
2023-11-08,Store_C,T-Shirts,219,16971.12
2023-11-08,Store_C,Jeans,184,17146.63
2023-11-08,Store_C,Jackets,190,2611.04
2023-11-08,Store_C,Dresses,221,12745.56
2023-11-08,Store_C,Shoes,187,6748.77
2023-11-08,Store_C,Accessories,207,17930.08
2023-11-08,Store_D,T-Shirts,208,9639.93
2023-11-08,Store_D,Jeans,205,18225.11
2023-11-08,Store_D,Jackets,198,12274.61
2023-11-08,Store_D,Dresses,208,16866.58
2023-11-08,Store_D,Shoes,191,2163.15
2023-11-08,Store_D,Accessories,188,14612.05
2023-11-08,Store_E,T-Shirts,196,16511.64
2023-11-08,Store_E,Jeans,233,16402.58
2023-11-08,Store_E,Jackets,194,13932.16
2023-11-08,Store_E,Dresses,196,5463.06
2023-11-08,Store_E,Shoes,201,17464.12
2023-11-08,Store_E,Accessories,183,4691.39
2023-11-09,Store_A,T-Shirts,202,18635.58
2023-11-09,Store_A,Jeans,215,17139.95
2023-11-09,Store_A,Jackets,205,2930.64
2023-11-09,Store_A,Dresses,191,9634.62
2023-11-09,Store_A,Shoes,169,16181.27
2023-11-09,Store_A,Accessories,206,14510.61
2023-11-09,Store_B,T-Shirts,186,6475.2
2023-11-09,Store_B,Jeans,191,2272.71
2023-11-09,Store_B,Jackets,169,13352.78
2023-11-09,Store_B,Dresses,204,8760.65
2023-11-09,Store_B,Shoes,194,3299.59
2023-11-09,Store_B,Accessories,225,12125.89
2023-11-09,Store_C,T-Shirts,214,13680.14
2023-11-09,Store_C,Jeans,202,4245.62
2023-11-09,Store_C,Jackets,206,7979.96
2023-11-09,Store_C,Dresses,202,18240.22
2023-11-09,Store_C,Shoes,197,3048.19
2023-11-09,Store_C,Accessories,212,3646.56
2023-11-09,Store_D,T-Shirts,202,18532.42
2023-11-09,Store_D,Jeans,167,3464.53
2023-11-09,Store_D,Jackets,197,12525.45
2023-11-09,Store_D,Dresses,184,15850.55
2023-11-09,Store_D,Shoes,203,8417.98
2023-11-09,Store_D,Accessories,160,4010.83
2023-11-09,Store_E,T-Shirts,196,7311.09
2023-11-09,Store_E,Jeans,198,17237.19
2023-11-09,Store_E,Jackets,197,6380.23
2023-11-09,Store_E,Dresses,193,16955.84
2023-11-09,Store_E,Shoes,180,12036.29
2023-11-09,Store_E,Accessories,206,11901.19
2023-11-10,Store_A,T-Shirts,175,7063.65
2023-11-10,Store_A,Jeans,194,10856.85
2023-11-10,Store_A,Jackets,169,5084.49
2023-11-10,Store_A,Dresses,212,8330.3
2023-11-10,Store_A,Shoes,207,14135.08
2023-11-10,Store_A,Accessories,202,14279.35
2023-11-10,Store_B,T-Shirts,232,9875.09
2023-11-10,Store_B,Jeans,191,6455.28
2023-11-10,Store_B,Jackets,205,7843.84
2023-11-10,Store_B,Dresses,220,17153.32
2023-11-10,Store_B,Shoes,211,21064.28
2023-11-10,Store_B,Accessories,200,5329.68
2023-11-10,Store_C,T-Shirts,184,10718.57
2023-11-10,Store_C,Jeans,201,17558.66
2023-11-10,Store_C,Jackets,220,6055.94
2023-11-10,Store_C,Dresses,193,12071.48
2023-11-10,Store_C,Shoes,202,10879.66
2023-11-10,Store_C,Accessories,231,10621.13
2023-11-10,Store_D,T-Shirts,215,5547.27
2023-11-10,Store_D,Jeans,195,5143.14
2023-11-10,Store_D,Jackets,234,12264.32
2023-11-10,Store_D,Dresses,196,11824.86
2023-11-10,Store_D,Shoes,248,22902.02
2023-11-10,Store_D,Accessories,195,16923.77
2023-11-10,Store_E,T-Shirts,202,7028.09
2023-11-10,Store_E,Jeans,189,12359.13
2023-11-10,Store_E,Jackets,210,18984.39
2023-11-10,Store_E,Dresses,183,12465.49
2023-11-10,Store_E,Shoes,224,10841.01
2023-11-10,Store_E,Accessories,209,6933.37
2023-11-11,Store_A,T-Shirts,199,3574.73
2023-11-11,Store_A,Jeans,208,9567.38
2023-11-11,Store_A,Jackets,187,6573.47
2023-11-11,Store_A,Dresses,216,18331.32
2023-11-11,Store_A,Shoes,199,12157.65
2023-11-11,Store_A,Accessories,202,4954.46
2023-11-11,Store_B,T-Shirts,209,14624.69
2023-11-11,Store_B,Jeans,215,11924.43
2023-11-11,Store_B,Jackets,204,8877.88
2023-11-11,Store_B,Dresses,207,20331.64
2023-11-11,Store_B,Shoes,209,8939.95
2023-11-11,Store_B,Accessories,188,12790.61
2023-11-11,Store_C,T-Shirts,179,12575.89
2023-11-11,Store_C,Jeans,184,4902.48
2023-11-11,Store_C,Jackets,204,3790.97
2023-11-11,Store_C,Dresses,179,7549.79
2023-11-11,Store_C,Shoes,207,7625.2
2023-11-11,Store_C,Accessories,205,8556.3
2023-11-11,Store_D,T-Shirts,195,10931.25
2023-11-11,Store_D,Jeans,195,7583.97
2023-11-11,Store_D,Jackets,187,6684.45
2023-11-11,Store_D,Dresses,198,2184.99
2023-11-11,Store_D,Shoes,204,5116.23
2023-11-11,Store_D,Accessories,214,17957.91
2023-11-11,Store_E,T-Shirts,174,3979.12
2023-11-11,Store_E,Jeans,203,6690.57
2023-11-11,Store_E,Jackets,187,14156.94
2023-11-11,Store_E,Dresses,205,17429.17
2023-11-11,Store_E,Shoes,171,14340.67
2023-11-11,Store_E,Accessories,197,9136.81
2023-11-12,Store_A,T-Shirts,197,11374.41
2023-11-12,Store_A,Jeans,182,16684.84
2023-11-12,Store_A,Jackets,243,22419.47
2023-11-12,Store_A,Dresses,217,11616.43
2023-11-12,Store_A,Shoes,195,5152.38
2023-11-12,Store_A,Accessories,215,3419.7
2023-11-12,Store_B,T-Shirts,235,2405.66
2023-11-12,Store_B,Jeans,191,16438.45
2023-11-12,Store_B,Jackets,203,2302.6
2023-11-12,Store_B,Dresses,194,5769.92
2023-11-12,Store_B,Shoes,209,19603.1
2023-11-12,Store_B,Accessories,175,6926.67
2023-11-12,Store_C,T-Shirts,182,12227.67
2023-11-12,Store_C,Jeans,227,17922.32
2023-11-12,Store_C,Jackets,225,10694.16
2023-11-12,Store_C,Dresses,204,10291.74
2023-11-12,Store_C,Shoes,219,5297.35
2023-11-12,Store_C,Accessories,204,2668.97
2023-11-12,Store_D,T-Shirts,191,6554.94
2023-11-12,Store_D,Jeans,196,6554.62
2023-11-12,Store_D,Jackets,195,7740.39
2023-11-12,Store_D,Dresses,209,5494.01
2023-11-12,Store_D,Shoes,214,17036.02
2023-11-12,Store_D,Accessories,206,10599.08
2023-11-12,Store_E,T-Shirts,201,6469.86
2023-11-12,Store_E,Jeans,213,15715.81
2023-11-12,Store_E,Jackets,218,9056.53
2023-11-12,Store_E,Dresses,189,9769.16
2023-11-12,Store_E,Shoes,190,14038.01
2023-11-12,Store_E,Accessories,187,6200.74
2023-11-13,Store_A,T-Shirts,196,16453.06
2023-11-13,Store_A,Jeans,196,12557.26
2023-11-13,Store_A,Jackets,208,7106.46
2023-11-13,Store_A,Dresses,200,18194.51
2023-11-13,Store_A,Shoes,184,13384.98
2023-11-13,Store_A,Accessories,192,13799.44
2023-11-13,Store_B,T-Shirts,171,11568.9
2023-11-13,Store_B,Jeans,195,7962.18
2023-11-13,Store_B,Jackets,197,10629.74
2023-11-13,Store_B,Dresses,193,3046.9
2023-11-13,Store_B,Shoes,207,13414.62
2023-11-13,Store_B,Accessories,201,13011.96
2023-11-13,Store_C,T-Shirts,203,17964.76
2023-11-13,Store_C,Jeans,203,4756.5
2023-11-13,Store_C,Jackets,208,4590.88
2023-11-13,Store_C,Dresses,192,12850.96
2023-11-13,Store_C,Shoes,212,7218.1
2023-11-13,Store_C,Accessories,212,21191.51
2023-11-13,Store_D,T-Shirts,204,7325.73
2023-11-13,Store_D,Jeans,197,15718.13
2023-11-13,Store_D,Jackets,211,15993.53
